V101_codierer,V102_gruppe,Fallzahl,V103_teilnehmer,V104_start,V105_end,V201_adressat,V202_bezug,V203_thema,V204_bewertung_merkel,V205_bewertung_steinbrueck,V206_persuasion,V300_transkript,V301_primaermuster,V302_sekundaermuster,V401_zustimmung,V402_ablehnung,Dauer,Gewichtungsfaktor,ValideKH
4,6,335,1,0:48:24,0:48:25,80,11,36,9,9,3,Joa. (unv.),60,99,0,0,1,1.022,1
4,6,336,2,0:48:24,0:48:40,80,11,36,9,9,2,"Was soll man denn anderes tun? Aber, das Ding ist ja, dass das aber wieder sowas ist, wo du wieder da ansetzen kannst. (Gestik) Jemand, der vernünftig gebildet ist und mit seinem Geld vernünftig umgehen kann, kommt in diese Situation nicht. Und jemand der das schlau macht, hat nachher // viel viel viel mehr Geld. // (erhobener Zeigefinger)",60,99,0,0,16,1.022,1
4,6,337,1,0:48:34,0:48:34,80,11,36,9,9,3,Genau.,60,99,0,0,1,1.022,1
4,6,338,1,0:48:39,0:48:40,80,11,36,9,9,3,"Der macht das viel besser, jaja.",60,99,0,0,1,1.022,1
4,6,339,2,0:48:41,0:48:41,80,11,36,9,9,3,Als jetzt.,60,99,0,0,1,1.022,1
4,6,340,1,0:48:42,0:48:42,80,11,36,9,9,3,Ja.,60,99,0,0,1,1.022,1
4,6,341,2,0:48:42,0:48:42,80,11,36,9,9,3,Ja?,60,99,0,0,1,1.022,1
4,6,342,1,0:48:43,0:48:49,80,11,36,9,9,2,"Naja, das ist halt Teil des Solidarsystems, ne, also dass man eben sagt, der eine zahlt eben für den anderen mit, der überhaupt nicht dran denkt.",60,99,0,0,6,1.022,1
4,6,343,2,0:48:49,0:48:50,80,11,36,9,9,1,"Ja, aber das ist SCHEIßE!",60,99,0,0,1,1.022,1
4,6,344,1,0:48:51,0:48:52,80,11,36,9,9,2,"Naja, klar ist das scheiße.",60,99,0,0,1,1.022,1
4,6,345,2,0:48:53,0:48:55,80,11,36,9,9,3,"Also wenn, ne, wie gesagt, wenn /",60,99,0,0,2,1.022,1
4,6,346,1,0:48:55,0:48:57,80,11,36,9,9,2,"Also, schön ist das nicht, einfach, aber, joa.",60,99,0,0,2,1.022,1
4,6,347,2,0:48:58,0:48:58,80,11,36,9,9,3,Ja aber ich /,60,99,0,0,1,1.022,1
4,6,348,1,0:48:59,0:49:03,80,11,36,9,9,1,"Wahrscheinlich wäre es wirklich so, dass ganz viele auf einmal völlig ohne da ständen, // und dann guckste. //",60,99,0,0,4,1.022,1
4,6,349,2,0:49:01,0:49:07,80,11,36,9,9,2,"// Ja, dann so ""wie, // ich bin doch jetzt 62, ich wollte jetzt heute anfangen."" So, weißt du? (lacht)",60,70,0,0,6,1.022,1
4,6,350,1,0:49:06,0:49:07,80,11,36,9,9,3,"(lacht) Ja, genau.",60,99,0,0,1,1.022,1
4,6,351,2,0:49:08,0:49:29,80,11,36,9,9,1,"Nee, weiß ich nicht. Aber wenn man da halt wirklich mal guckt, wie das halt so aussieht, wenn du dir meinen Vater anguckst, der jetzt bald in Rente gehen kann. Was der hätte, wenn er das selber gemacht hätte zu den Tarifen, wie zu dem, was er jetzt gesetzlich abgegeben hat.",50,60,0,0,21,1.022,1
4,6,352,1,0:49:23,0:49:23,80,11,36,9,9,3,Klar,60,99,0,0,1,1.022,1
4,6,353,1,0:49:29,0:49:31,80,11,36,9,9,3,Mhmh (nickt). Ja klar.,60,99,0,0,2,1.022,1
4,6,354,2,0:49:31,0:49:40,80,11,36,9,9,1,"Ähm, und es wäre ja noch theoretisch doch dann möglich, wenn das jeder vernünftig macht (gestikuliert), dass dann jeder mehr hat. Wenn das jeder vernünftig macht. (Erhobener Zeigefinger)",60,99,0,0,9,1.022,1
4,6,355,1,0:49:40,0:49:46,80,11,36,9,9,2,"Insgesamt wahrscheinlich ja, aber das ist halt (.) ja, unrealistisch, ne, dass sich da jeder ideal drum kümmert.",60,99,0,0,6,1.022,1
4,6,356,2,0:49:47,0:50:03,80,11,36,9,9,1,"Gut! Ja, aber warum? Weil die Menschen nicht vernünftig gebildet sind. Und dahingehend nicht ausgebildet sind. Da muss man dann halt Seminare geben // und weiß der Geier was, und in der Schule mit reinpacken, dass das halt gesagt wird und nicht einfach ""Ja da kommt irgendwer, bucht irgendwas ab und wenn du Glück hast (Gestik) kriegst du irgendwann mal was wieder.""",60,99,0,0,16,1.022,1
4,6,357,1,0:49:51,0:49:57,80,11,36,9,9,2,"Ja, jaja. (...) // Da musst du in der Schule mit drin sein, sonst. // Ja.",60,99,0,0,6,1.022,1
4,6,358,1,0:50:03,0:50:04,80,11,36,9,9,2,"(lacht) Irgendwas wieder, jaha.",60,99,0,0,1,1.022,1
4,6,365,1,0:51:41,0:51:43,80,32,99,9,3,3,"Er hat den Namen vergessen von Raab, oder was?",40,99,0,0,2,1.022,1
4,6,366,2,0:51:44,0:51:44,80,32,99,9,3,3,(lacht) Ja.,40,20,0,0,1,1.022,1
4,6,367,1,0:51:45,0:51:47,80,32,99,9,3,3,Scheiße. (lacht) (..) Ja.,40,20,0,0,2,1.022,1
4,6,368,2,0:51:46,0:51:47,80,32,99,9,3,3,"Watt, wer bist du denn?",70,40,0,0,1,1.022,1
4,6,369,1,0:51:48,0:51:48,80,32,99,9,3,3,Ja.,70,40,0,0,1,1.022,1
4,6,370,1,0:52:03,0:52:05,99,31,36,9,9,3,(lacht),20,99,0,0,2,1.022,1
4,6,371,2,0:52:14,0:52:20,30,31,36,9,2,1,"Ja, oder den Mist abschaffen, jeden sich selber drum kümmern lassen, es kann jeder in Rente gehen, wann er möchte.",60,99,0,0,6,1.022,1
4,6,372,1,0:52:20,0:52:30,80,31,36,9,1,1,"Ja, das finde ich auch total vernünftig. Das stimmt. Weil es gibt wirklich Jobs, die kannst du halt nicht mehr machen. Dachdecker mit 78 oder so wie? Das wird nicht funktionieren. Aber Ingenieur oder Architekt kannst du locker noch mit 70 // machen. //",60,30,0,0,10,1.022,1
4,6,373,2,0:52:26,0:52:28,80,31,36,9,1,3,Ja! (..) Ja.,60,99,0,0,2,1.022,1
4,6,374,2,0:52:30,0:52:31,80,31,36,9,1,3,// Vor allem // wenn es dein Leben ist.,60,99,0,0,1,1.022,1
4,6,375,1,0:52:31,0:52:32,80,31,36,9,1,3,"Ja, wenn du es willst.",60,99,0,0,1,1.022,1
4,6,376,2,0:52:32,0:52:33,80,31,36,9,1,3,Wenn du es nicht anders willst.,60,99,0,0,1,1.022,1
4,6,377,1,0:52:34,0:52:34,80,31,36,9,1,3,Genau.,60,99,0,0,1,1.022,1
4,6,378,2,0:52:34,0:52:49,80,31,36,9,9,1,"Ja. Einfach, ganz einfach. Alles privat, jeder kümmert sich selber darum, jeder geht in Rente, wenn er meint, er wäre fertig. (.) Und dann hat er genug. (..) Und wenn es nicht reicht, kann er ja wieder anfangen. (lacht) (.) Ja Mann, keine Ahnung Mann, das ist doch /",60,99,0,0,15,1.022,1
4,6,379,1,0:52:47,0:52:48,80,31,36,9,9,3,"(lacht, schaut Partner an)",60,99,0,0,1,1.022,1
4,6,380,1,0:52:50,0:52:55,80,31,36,9,9,2,"Also ich sehe da schon eine Problematik, man muss irgendwie ein Minimum irgendwie schaffen. // Aber das kann man ja, ja, mh //",60,99,0,0,5,1.022,1
4,6,381,2,0:52:54,0:52:56,80,31,36,9,9,2,// Und warum muss man ein Minimum schaffen? //,60,99,0,0,2,1.022,1
4,6,382,1,0:52:56,0:53:00,80,31,36,9,9,2,"Man kann das halt / Na, weil dann sonst halt alle ohne Geld dastehen und // dann, das geht ja nicht. //",60,99,0,0,4,1.022,1
4,6,383,2,0:52:59,0:53:02,80,31,36,9,9,1,"// Ja, aber das ist doch // deren EIGENE SCHEIß SCHULD. (Gestik)",60,99,0,0,3,1.022,1
4,6,384,1,0:53:02,0:53:03,80,31,36,9,9,1,"Ja, aber das kannst du doch nicht machen!",60,99,0,0,1,1.022,1
4,6,385,2,0:53:03,0:53:06,80,31,36,9,9,1,"Ja, aber wieso gibt es denn Leute, die dann ohne Geld daständen?",60,99,0,0,3,1.022,1
4,6,386,1,0:53:06,0:53:09,80,31,36,9,9,1,"Ja, weil die sich einfach nicht darum kümmern, // kannst du dir doch vorstellen, weißt du doch selber. //",60,99,0,0,3,1.022,1
4,6,387,2,0:53:08,0:53:14,80,31,36,9,9,1,"// Ja, einfach (.) Ja, aber einfach so // ""Oh, vergessen, einfach aus Versehen sieben Mal im Jahr in den Urlaub gefahren, jetzt ist das // Geld weg.""",60,70,0,0,6,1.022,1
4,6,388,1,0:53:13,0:53:23,80,31,36,9,9,1,"// Ja, // einfach immer Geldprobleme gehabt, und das aufgeschoben und so. Gibt es ja viel. Und wie gesagt, oder, wie du sagst, es ist halt eine reine Bildungssache, nur die kannst du halt nicht bei jedem erwarten.",60,99,0,0,10,1.022,1
4,6,389,2,0:53:25,0:53:41,80,31,36,9,9,1,"Ja, dann müssen wir das System so lange reformieren, bis man so eine gewisse Grundverantwortung für sich selber bei jedem erwarten kann und ein bisschen Händchenhalterei aufhören kann und dadurch werden wir nämlich, wird nämlich eigentlich jeder entlastet, wenn jeder es vernünftig macht.",60,99,0,0,16,1.022,1
4,6,390,1,0:53:27,0:53:27,80,31,36,9,9,3,Ja.,60,99,0,0,1,1.022,1
4,6,391,1,0:53:42,0:53:42,80,31,36,9,9,3,Ja.,60,99,0,0,1,1.022,1
4,6,409,1,0:55:44,0:55:46,80,11,34,9,9,3,Jetzt haben wir gerade das neue Thema verpasst. (lacht),30,99,0,0,2,1.022,1
4,6,410,2,0:55:47,0:55:48,80,11,34,9,9,3,Ja gut.,30,99,0,0,1,1.022,1
4,6,411,1,0:56:07,0:56:08,80,10,50,9,9,3,"Stimmt, bis zehn geht das, ne?",10,99,0,0,1,1.022,1
4,6,412,2,0:56:08,0:56:08,80,10,50,9,9,3,Mhmh (zustimmend).,10,99,0,0,1,1.022,1
4,6,413,1,0:56:09,0:56:15,80,10,50,9,2,3,"Halbe Stunde noch. (..) Ich freue mich schon, wenn Steinbrück hinterher fünf Minuten am Stück reden darf, um die Zeit aufzuholen.",10,40,0,0,6,1.022,1
4,6,414,2,0:56:14,0:56:18,80,10,50,9,9,3,"Ja. (.) Ja, wann wird endlich über Datenschutz geredet?",40,99,0,0,4,1.022,1
4,6,415,2,0:56:38,0:56:44,80,31,34,9,9,3,"Aber Novellen sind nie umfassend. Ist das nicht der ganze Sinn von einer Novelle, dass die nur so 120 Seiten hat. (lacht)",70,99,0,0,6,1.022,1
4,6,416,1,0:56:49,0:56:51,80,31,34,9,9,3,(lacht) Muss er halt einen Roman schreiben.,70,99,0,0,2,1.022,1
4,6,417,2,0:56:50,0:56:54,80,31,34,9,9,3,"Ich hab nur (..) Ich hab nur eine gelesen, und die hatte nur sau wenig Seiten.",70,99,0,0,4,1.022,1
4,6,418,2,0:57:41,0:57:49,80,32,99,9,3,2,"(schaut Partner an) Zwei Arbeitnehmer: Die Arbeitnehmer UND die Arbeitnehmer. (lacht) (...) Gut, dass der nicht für's Reden bezahlt wird, ne?",70,60,0,0,8,1.022,1
4,6,419,1,0:57:50,0:57:51,80,32,99,9,3,2,(Lacht),70,99,0,0,1,1.022,1
4,6,420,2,0:57:51,0:57:52,80,32,99,9,3,2,Nochmal Schwein gehabt.,70,60,0,0,1,1.022,1
4,6,421,1,0:57:52,0:57:56,80,32,99,9,3,2,Wird der ja nie mehr. Vor allem bei den Stadtwerken in Bochum nicht.,60,30,0,0,4,1.022,1
4,6,422,1,0:59:17,0:59:23,80,22,99,2,9,3,"(lacht) (...) Boah, die sieht irgendwie mega fertig aus, ne?",60,40,0,0,6,1.022,1
4,6,423,2,0:59:23,0:59:26,80,22,99,2,9,3,Ja. (.) Dieh sieht völlig erschlagen aus.,60,40,0,0,3,1.022,1
4,6,424,1,0:59:26,0:59:26,80,22,99,2,9,3,Ja.,60,40,0,0,1,1.022,1
4,6,425,2,0:59:29,0:59:32,80,22,99,2,9,3,"Aber ich glaube, Wahlkampf ist auch richtig anstrengend. (..) Also /",40,99,0,0,3,1.022,1
4,6,426,1,0:59:31,0:59:39,80,22,99,2,9,3,"Ja, jaja. (..) Die sieht ja aus, als hätte die einfach seit fünf Tagen nicht geschlafen, // hat sie vielleicht auch kaum, ja. //",40,99,0,0,8,1.022,1
4,6,427,2,0:59:38,0:59:46,80,22,99,3,9,2,"// Ja, wahrscheinlich auch nicht. // Die steigt ja auch gleich in den Bus und flext irgendwohin und steht morgen wieder irgendwo und sagt (Gestik) ""Alles gut! Hey!"".",40,70,0,0,8,1.022,1
4,6,428,1,0:59:46,0:59:49,80,22,99,3,9,2,"""Alles gut"", ja. (unv.)",70,99,0,0,3,1.022,1
4,6,429,2,0:59:47,0:59:51,80,22,99,2,9,3,"Ja (..) aber ich glaube Wahlkampf ist richtig, richtig //",60,40,0,0,4,1.022,1
4,6,434,2,1:01:39,1:01:42,80,12,36,9,9,3,"(zum Partner, der noch außerhalb der Kamera ist) Sie sind übrigens beide privat versichert, haben sie gerade gesagt.",30,99,0,0,3,1.022,1
4,6,435,1,1:01:42,1:01:46,80,12,36,9,9,3,"Ja? Ja gut, aber das hätte mich jetzt auch überrascht, wenn nicht. Aber ist ja auch gut.",60,99,0,0,4,1.022,1
4,6,436,2,1:01:43,1:01:43,80,12,36,9,9,3,Ja.,60,99,0,0,1,1.022,1
4,6,437,2,1:02:56,1:03:00,80,31,36,9,9,3,"War mir gar nicht bewusst, dass wir ein Problem mit ländlicher Krankenversorgung haben.",30,99,0,0,4,1.022,1
4,6,438,1,1:03:00,1:03:02,80,31,36,9,9,3,"Ja, das habe ich schon öfter mal in so Beiträgen gesehen.",30,99,0,0,2,1.022,1
4,6,439,2,1:03:03,1:03:03,80,31,36,9,9,3,Ja?,30,99,0,0,1,1.022,1
4,6,440,1,1:03:03,1:03:03,80,31,36,9,9,3,Ja.,30,99,0,0,1,1.022,1
4,6,441,2,1:03:04,1:03:05,80,31,36,9,9,3,Also das war mir tatsächlich nicht bewusst.,30,99,0,0,1,1.022,1
4,6,442,1,1:03:05,1:03:13,80,31,36,9,9,3,"Also vor allem auch, jetzt der Punkt, den er angesprochen hat, wo die lukrativen Patienten sind, plus das viele Leute einfach nicht aufs Land ziehen wollen.",30,99,0,0,8,1.022,1
4,6,443,2,1:03:14,1:03:14,80,31,36,9,9,3,Ja gut.,30,99,0,0,1,1.022,1
4,6,444,1,1:03:14,1:03:24,80,31,36,9,9,3,"Weil die irgendwie in den Uni-Städten waren oder so. Und also junge Ärzte und, ne? Dann irgendwann macht auch demographischer Wandel / Macht der Landarzt auf dem Dorf seine Praxis zu und keiner will sie übernehmen.",30,99,0,0,10,1.022,1
4,6,445,2,1:03:25,1:03:26,80,31,36,9,9,3,"Kommt keiner mehr hin, genau.",30,99,0,0,1,1.022,1
4,6,446,2,1:03:29,1:03:35,80,31,36,9,9,3,(atmet laut aus) Man hätte wahrscheinlich auch was spannenderes machen können als Oma Dingsbums alle vier Wochen neue Stützstrümpfe anzupassen.,30,99,0,0,6,1.022,1
4,6,447,1,1:03:33,1:03:41,80,31,36,9,9,3,"// genau // (..) genau. Und das wäre halt eigentlich ja ein super Job, wenn man eben vernünftig dafür bezahlt werden würde, trotzdem. Deswegen muss man da echt ein bisschen ausgleichen.",30,99,0,0,8,1.022,1
4,6,448,2,1:03:50,1:03:52,80,31,36,9,2,3,"Alter, damit hat der das auch hammer, ne?",40,99,0,0,2,1.022,1
4,6,449,1,1:03:59,1:04:03,80,31,36,9,9,3,"Ja, das sind so Sachen, die kriegen wir halt im Alltag noch überhaupt nicht mit, ne? (.) Pflege und so.",30,99,0,0,4,1.022,1
4,6,450,2,1:04:01,1:04:04,80,31,36,9,9,3,"Ja, weil es uns halt null, de nada betrifft, so.",30,50,0,0,3,1.022,1
4,6,451,1,1:04:09,1:04:14,80,31,36,9,9,3,"Möchte ich auch ehrlich gesagt kaum dran denken. Wenn so Fragen auf einmal anstehen, bei meinen Eltern.",50,99,0,0,5,1.022,1
4,6,452,2,1:04:15,1:04:17,80,31,36,9,9,3,"Ja, ich hab sie für mich schon beantwortet, halt.",50,99,0,0,2,1.022,1
4,6,453,2,1:04:24,1:04:27,80,31,36,9,9,3,"Ja halt so weit wie es irgendwie möglich ist, halt.",50,99,0,0,3,1.022,1
4,6,454,1,1:04:27,1:04:28,80,31,36,9,9,3,"Zuhause bleiben, ne? Und dass du, ja /",50,99,0,0,1,1.022,1
4,6,455,2,1:04:29,1:04:30,80,31,36,9,9,3,"Dahinziehen, ja.",50,99,0,0,1,1.022,1
4,6,456,1,1:04:30,1:04:30,80,31,36,9,9,3,Ja.,50,99,0,0,1,1.022,1
4,6,457,2,1:04:31,1:04:53,80,31,36,9,9,3,"Ich weiß nicht, ich sag das halt immer so, vielleicht wir die Situation es auch nicht ermöglichen oder so, aber ich // (..) möchte sie halt im Idealfall so lange wie möglich, dass sie weiter in diesem Haus leben können, klar. (..) Und wenn ich dafür zurückstecken muss für zwei drei Jahre dann ist das halt so. Die haben auch genug für mich getan. Also das.",50,99,0,0,22,1.022,1
4,6,458,1,1:04:39,1:04:39,80,31,36,9,9,3,(unv.),50,99,0,0,1,1.022,1
4,6,459,1,1:04:53,1:04:53,80,31,36,9,9,3,Ja.,50,99,0,0,1,1.022,1
4,6,460,2,1:04:57,1:05:02,80,31,12,2,2,3,(lacht) Da waren die Schachteln in denen nichts drin ist.,60,40,0,0,5,1.022,1
4,6,461,1,1:04:59,1:05:00,80,31,12,2,2,3,"(lacht, schüttelt Kopf) Schachteln.",60,40,0,0,1,1.022,1
4,6,462,2,1:05:21,1:05:30,80,10,33,9,9,3,"(atmet laut ein) Ach ja. Jetzt müssen sie langsam mal über Datenschutz oder irgendwas anderes, was mich brennend interessiert, reden, oder ich verliere hier die (unv.)",20,60,0,1,9,1.022,1
4,6,463,1,1:05:25,1:05:26,80,10,33,9,9,3,Jahaha. (lacht),20,60,0,0,1,1.022,1
4,6,464,2,1:05:33,1:05:36,80,11,36,9,9,3,"Weil wie gesagt, das betrifft uns halt echt nicht.",50,60,0,0,3,1.022,1
4,6,465,1,1:05:36,1:05:37,80,11,36,9,9,3,"Ja, das finde ich auch langweilig.",50,60,0,0,1,1.022,1
4,6,466,1,1:05:41,1:05:48,80,10,12,9,9,2,"Ja, aber wie gesagt, das ist auch echt ganz witzig, das verändert halt alles überhaupt nicht meine Wahlentscheidung. Weil das eine so weit weg ist.",60,99,0,0,7,1.022,1
4,6,481,1,1:07:32,1:07:41,80,41,36,9,9,2,"Boah, dieses Betreuungsgeld ist der Oberhammer. Also einfach logisch gesehen. Gleichzeitig Milliarden in Kitas zu investieren UND dann noch Betreuungsgeld zu zahlen ist halt so beknackt.",60,99,0,0,9,1.022,1
4,6,482,2,1:07:44,1:07:52,80,41,36,9,9,2,"Ja, das tatsächlich beknackt. Ja. (..) Betreeungsgeld ist allgemein beknackt, wieso sollte man sowas kriegen?",60,99,0,0,8,1.022,1
4,6,483,1,1:07:53,1:08:05,80,41,36,9,9,2,"Ja, man könnte halt sagen, der Job Kinder zu erziehen wird bezahlt, aber doch nicht mit irgendwie, was ist das, 300 Euro? Wie lange? Pfh (Schulterzucken) Das ist halt einfach ein Geldgeschenk für eine bestimmte Lobby.",60,30,0,0,12,1.022,1
4,6,484,2,1:08:06,1:08:15,80,41,36,9,9,2,"Aber wenn man sagt der Job Kinder zu erziehen wird bezahlt, dann müsste der wie jeder andere Job auch nach Leistung bezahlt werden. Und nicht einfach nur bezahlt.",60,99,0,0,9,1.022,1
4,6,485,1,1:08:15,1:08:15,80,41,36,9,9,3,Ja. Naja //,60,99,0,0,1,1.022,1
4,6,486,2,1:08:15,1:08:17,80,41,36,9,9,2,Man kann nicht irgendwas einfach nur bezahlen.,60,99,0,0,2,1.022,1
4,6,487,1,1:08:18,1:08:25,80,41,36,9,9,2,"Gut, aber selbst wenn, jedenfalls kannst du denen nicht drei Jahre, 300 Euro oder was weiß ich. Ich weiß nicht wie hoch das dann sein soll.",60,30,0,0,7,1.022,1
4,6,488,2,1:08:25,1:08:25,80,41,36,9,9,3,Weiß ich auch nicht.,30,99,0,0,1,1.022,1
4,6,489,2,1:08:36,1:08:50,80,21,36,9,9,2,"Ich bin aber auch sowieso / Das ist auch eine Sache, wo ich ganz extrem für bin, ja? Ich weiß auch, dass das nahezu nicht / (Erhobener Zeigefinger) Jeder, dasselbe. (.) Wenn etwas vom Staat kommt, dann für jeden einfach dasselbe.",60,99,0,0,14,1.022,1
4,6,490,2,1:08:53,1:08:54,80,61,33,9,9,3,"So jetzt, jetzt geht's los.",40,99,0,0,1,1.022,1
4,6,491,1,1:09:10,1:09:11,80,31,99,9,3,3,Ach der Name // ist ihm wieder eingefallen.// (lacht),70,40,0,0,1,1.022,1
4,6,492,2,1:09:11,1:09:11,80,31,99,9,3,3,// Wieder eingefallen // (lacht),70,40,0,0,1,1.022,1
4,6,493,2,1:09:30,1:09:35,80,31,33,9,9,3,"Wie hieß die? (unv.) Die einzige, die (unv.) (lacht)",30,70,0,0,5,1.022,1
4,6,494,1,1:09:57,1:09:58,80,32,99,9,2,3,"Der Typ wird müde, ne? (unv)",40,99,0,0,1,1.022,1
4,6,495,2,1:09:58,1:10:04,80,32,99,3,1,2,"Übel, ja. (...) Ich hör dem auch lieber zu als Merkel.",60,99,0,0,6,1.022,1
4,6,496,1,1:10:04,1:10:12,80,32,99,3,1,2,"Ja, ich finde das echt ganz / Man weiß ja nicht, was dahinter steckt, aber das kommt einem halt normaler vor. Ne? Der redet ganz normal, so wie wenn du mit einem Onkel am Tisch sitzt und der sagt seine Meinung.",60,40,0,0,8,1.022,1
4,6,497,2,1:10:13,1:10:22,80,32,99,3,1,2,"Ja. Und ich kann, also, dass ist jetzt völlig subjektiv, aber ich kann seine Stimme auch einfach // besser ertragen als die von Merkel. //",60,99,0,0,9,1.022,1
4,6,498,1,1:10:20,1:10:22,80,32,99,3,1,2,"// Achso, jaja. Ja, das // stimmt.",60,99,0,0,2,1.022,1
4,6,499,2,1:10:22,1:10:24,80,32,99,3,1,2,"Aber auch die Sachen, die du gesagt hast, // klar.",60,99,0,0,2,1.022,1
4,6,500,1,1:10:24,1:10:27,80,32,99,3,1,2,"// Vielleicht ist da mehr Melodie drin und, naja. // Mehr (unv.)",60,40,0,0,3,1.022,1
4,6,501,2,1:10:25,1:10:31,80,32,99,3,1,2,"Ja. // Naja, das andere // ist wirklich so lalalalala. Ne, aber und // ja. Also /",60,40,0,0,6,1.022,1
4,6,502,1,1:10:29,1:10:30,80,32,99,3,1,2,"So ein rumgeplätscher, ja.",60,40,0,0,1,1.022,1
4,6,503,2,1:10:35,1:10:41,80,32,50,3,1,2,"Ich würde jetzt auch nicht sagen der hat das Duell (Anführungszeichen-Geste) gewonnen oder so, ich würde schon auf jeden Fall sagen, er ist mir halt sympathischer gewesen, während der Geschichte.",60,99,0,0,6,1.022,1
4,6,504,2,1:10:52,1:10:55,80,21,33,9,9,3,"Was späht denn der BND aus? Doch mit Sicherheit auch einen ganzen Haufen Scheiße, oder nicht?",30,99,0,0,3,1.022,1
4,6,505,1,1:10:55,1:10:58,80,21,33,9,9,3,"Gehe ich von aus, wobei, das ja der Auslandsgeheimdienst ist, ne? Aber //",30,99,0,0,3,1.022,1
4,6,506,2,1:10:59,1:11:02,80,21,33,9,9,3,"Achso, haben wir einen Inlandsgeheimdienst? (.) // Ja stimmt. Wie heißt denn der nochmal? //",30,99,0,0,3,1.022,1
4,6,507,1,1:11:00,1:11:04,80,21,33,9,9,3,"// Ja, es gibt doch, ähm, // ja, ist halt der Verfassungsschutz, ne?",30,99,0,0,4,1.022,1
4,6,508,2,1:11:05,1:11:05,80,21,33,9,9,3,Ja.,30,99,0,0,1,1.022,1
4,6,509,1,1:11:05,1:11:17,80,21,33,9,9,3,"Und, ähm, dann nochmal für die Bundeswehr militärischer Abschirmdienst, gut, betrifft uns nicht. Und, die machen auch viel sinnvolles, habe ich mal gesehen, die achten halt drauf, dass keine Extremisten in der Bundeswehr Fuß fassen.",30,99,0,0,12,1.022,1
4,6,510,2,1:11:17,1:11:18,80,21,33,9,9,3,Was ja auch richtig ist.,30,99,0,0,1,1.022,1
4,6,511,1,1:11:18,1:11:29,80,21,33,9,9,3," Ja, gibt es halt schon einige, ne? Da haben die auch mal Zahlen veröffentlicht, jetzt eben, als das ganze diskutiert wurde, das sind schon immer ein paar zig Leute pro Jahr, die dann quasi enttarnt werden. Und dementsprechend /",30,99,0,0,11,1.022,1
4,6,512,2,1:11:30,1:11:36,80,21,33,9,9,3,"Ja gut, obwohl, ja, das ist auch, da müsste ich erstmal drüber nachdenken. Ne, aber ich finde halt auch / (zeigt zum Fernseher) Lass uns da nochmal zuhören.",30,10,0,0,6,1.022,1
4,6,513,1,1:11:36,1:11:36,80,21,33,9,9,3,Ja.,10,99,0,0,1,1.022,1
4,6,514,1,1:11:46,1:11:47,99,21,33,3,9,3,Das kann man jetzt gar nicht glauben.,60,99,0,0,1,1.022,1
4,6,515,2,1:12:49,1:12:49,80,22,50,3,9,3,Macht sie eh nicht. (lächelt),40,60,0,0,1,1.022,1
4,6,516,2,1:13:17,1:13:25,99,21,33,3,9,2,Die Frage war OB SIE ES KANN! (..) Und nicht ob sie es wird und was auch immer sie jetzt noch für einen Scheiß erzählt. Ob sie es kann.,60,99,0,0,8,1.022,1
4,6,517,1,1:13:26,1:13:27,80,21,33,3,9,3,"Ja, das weiß die auch.",40,99,0,0,1,1.022,1
4,6,518,2,1:13:29,1:13:29,80,21,33,3,9,3,Was?,40,99,0,0,1,1.022,1
4,6,519,1,1:13:30,1:13:32,80,21,33,3,9,3,"Das weiß die ja auch, die Moderatoren haben das ja auch recherchiert.",40,99,0,0,2,1.022,1
4,6,520,2,1:13:31,1:13:35,80,21,33,3,9,3,"Ja! (...) Ich weiß auch dass sie das auch weiß, aber sie hätte es auch einfach mal sagen können.",60,40,0,0,4,1.022,1
4,6,521,1,1:13:34,1:13:36,80,21,33,3,9,3,"Jaja, eben. Genau. (.) Will sie halt nicht.",60,40,0,0,2,1.022,1
4,6,522,2,1:13:44,1:13:46,20,21,33,3,9,3,Du wusstest eine ganze Menge mein liebes Fräulein.,60,40,0,0,2,1.022,1
4,6,523,1,1:13:46,1:13:46,80,21,33,3,9,3,"Glaube ich auch, ja.",60,40,0,0,1,1.022,1
4,6,524,2,1:13:47,1:13:48,80,21,33,3,9,3,Aber mit Sicherheit sogar.,60,40,0,0,1,1.022,1
4,6,525,1,1:13:48,1:13:50,80,21,33,3,9,3,(zeigt auf Fernseher) Die haben ja auch Informationen // ohne Ende. //,30,99,0,0,2,1.022,1
4,6,526,2,1:13:50,1:13:56,80,21,33,9,9,3,"// Die haben // doch auch Leute irgendwo, da haben wir ja gerade drüber, die haben doch // auch hier irgendwelche Leute sitzen (unv.). //",30,99,0,0,6,1.022,1
4,6,527,1,1:13:54,1:13:58,80,21,33,9,9,3,"// Genau. Ja und der BND weiß // ziemlich genau, was der // NSA macht. //",30,99,0,0,4,1.022,1
4,6,528,2,1:13:58,1:13:59,80,21,33,3,9,3,So! Und die wusste das auch! (zeigt auf Fernseher),60,30,0,0,1,1.022,1
4,6,529,1,1:13:59,1:14:11,80,21,33,3,9,3,"Jaja. Mit Sicherheit. (.) Ja oder, sie vielleicht noch nichtmal persönlich, aber // entweder ihre Leute dafür, oder ähm, // einer davon muss es jedenfalls wissen sonst ist halt der Laden nicht in Ordnung. Und muss es ihr auch sagen.",60,30,0,0,12,1.022,1
